iter	Accuracy	MultiClass
881	0.7963533033	0.494303346
882	0.7964717026	0.4942784807
883	0.7964848581	0.4942482627
884	0.796511169	0.4942008529
885	0.7965506354	0.4941717104
886	0.7965243245	0.4941306018
887	0.7966032573	0.4940751052
888	0.7966032573	0.4940185534
889	0.7967742784	0.493949733
890	0.796761123	0.4939314349
891	0.796734812	0.4937314605
892	0.7966558792	0.4936929959
893	0.7966953456	0.4936402482
894	0.7967085011	0.4935991456
895	0.796761123	0.4935081936
896	0.7968269003	0.4934959524
897	0.796984766	0.4934291942
898	0.7969979214	0.4933999068
899	0.7969979214	0.4933450444
900	0.7968795222	0.4932812241
901	0.7968532113	0.4932510927
902	0.7969452996	0.4932274262
903	0.7968926777	0.4931929147
904	0.7970636988	0.4931122556
905	0.7971031652	0.4930661229
906	0.7971163207	0.4929471796
907	0.7972347199	0.4929091677
908	0.7972215644	0.4928802484
909	0.7973268082	0.4927243608
910	0.7973794301	0.4926828638
911	0.7973794301	0.4926268563
912	0.7974188965	0.4925614776
913	0.7975504512	0.4925016866
914	0.7977346278	0.492442699
915	0.7978530271	0.4923913555
916	0.7979714263	0.4923182363
917	0.7979451154	0.4922690229
918	0.7978398716	0.4922395634
919	0.7978924935	0.4921977924
920	0.7979451154	0.4921587407
921	0.7979845818	0.4921023689
922	0.7979582708	0.4920629821
923	0.7980108927	0.4920068771
924	0.7980108927	0.4919608849
925	0.797905649	0.4919101979
926	0.7979977373	0.4918816703
927	0.7980240482	0.4918294162
928	0.7979977373	0.4917835404
929	0.7979714263	0.4917476845
930	0.7979714263	0.4917170515
931	0.7979977373	0.4916518846
932	0.7981161365	0.4916103942
933	0.7981161365	0.4915289148
934	0.7981556029	0.4914645577
935	0.798129292	0.4914333619
936	0.7981161365	0.491352786
937	0.798102981	0.4913028695
938	0.7981819139	0.4912416643
939	0.7981950693	0.4912007826
940	0.7982345357	0.4911709633
941	0.7982476912	0.4911599046
942	0.7984976452	0.4910338866
943	0.7984318678	0.4909780795
944	0.7983660905	0.4908289292
945	0.7983660905	0.4907318751
946	0.7983924014	0.4906793222
947	0.7984581788	0.490617106
948	0.7984187123	0.4905719026
949	0.7984976452	0.4904732193
950	0.7984844897	0.4904209248
951	0.7982608467	0.490288198
952	0.7984844897	0.4902337508
953	0.7983924014	0.4901982145
954	0.7984713342	0.4901614362
955	0.7984055569	0.4901044452
956	0.7984318678	0.4900419066
957	0.7984318678	0.4900202598
958	0.7983924014	0.4900093026
959	0.7984844897	0.4899033949
960	0.7984318678	0.4898156342
961	0.7985239561	0.4897651959
962	0.7986818218	0.4896737825
963	0.7987081327	0.4896407317
964	0.7987475991	0.4895748701
965	0.798800221	0.4894967446
966	0.7988659984	0.4894523563
967	0.7988659984	0.4894260768
968	0.7988923093	0.4893982001
969	0.7989712421	0.4893485264
970	0.7989580867	0.4893052122
971	0.7988396874	0.4892791342
972	0.798800221	0.4892394988
973	0.7989712421	0.4891703307
974	0.7990107086	0.489139256
975	0.7990107086	0.4891221307
976	0.7989580867	0.4890804922
977	0.7989186203	0.4890243938
978	0.7991159523	0.4889520757
979	0.7991422633	0.4888796464
980	0.7992211961	0.488828672
981	0.7990764859	0.4887375146
982	0.7990764859	0.4887182199
983	0.7992869735	0.4886499984
984	0.7992869735	0.4886024829
985	0.7993659063	0.4885589421
986	0.7995237719	0.4884271787
987	0.7994448391	0.4883695066
988	0.7995237719	0.4882729619
989	0.7995106165	0.4881791978
990	0.7995500829	0.4881470529
991	0.7995895493	0.4880490111
992	0.7995763938	0.4880166506
993	0.7995369274	0.4879841641
994	0.7996684821	0.487922465
995	0.7997868814	0.4878823856
996	0.7999184361	0.4878186955
997	0.7999052806	0.4877435047
998	0.7999184361	0.4876873205
999	0.7998789697	0.4876269443
1000	0.799971058	0.48758887
1001	0.7998395032	0.4875622719
1002	0.7998789697	0.4874570728
1003	0.8000236798	0.4873933962
1004	0.8001026127	0.4873218998
1005	0.8001157681	0.4872876608
1006	0.8001552346	0.4872494438
1007	0.8002078564	0.4871861407
1008	0.8002078564	0.4871581742
1009	0.8002210119	0.4871024623
1010	0.8002341674	0.4870598923
1011	0.8003657221	0.4869896124
1012	0.8003525666	0.486921042
1013	0.8003525666	0.4868405612
1014	0.8003394112	0.4867274305
1015	0.8003788776	0.4866537134
1016	0.8002999447	0.486625719
1017	0.8003262557	0.4865615082
1018	0.800392033	0.4865010554
1019	0.8004314995	0.4864756609
1020	0.800641987	0.4864062151
1021	0.800891941	0.4862890264
1022	0.8009314074	0.4862271839
1023	0.8009971847	0.4861829414
1024	0.8010103402	0.4861610694
1025	0.801089273	0.4861052613
1026	0.8010761176	0.4860768401
1027	0.8009445628	0.4860124017
1028	0.8009445628	0.4859625685
1029	0.8010498066	0.4859047026
1030	0.8011024285	0.4858458545
1031	0.8011024285	0.4857922601
1032	0.8011024285	0.4857254932
1033	0.8011682059	0.4856970855
1034	0.8012208277	0.4856427823
1035	0.8012471387	0.4855980212
1036	0.8012997606	0.485563906
1037	0.8012208277	0.4854960732
1038	0.8012997606	0.4854216229
1039	0.8012997606	0.485396551
1040	0.8012208277	0.4853520525
1041	0.8012866051	0.4852711831
1042	0.8012866051	0.4852491972
1043	0.801312916	0.4852238588
1044	0.8013260715	0.4850948156
1045	0.8013655379	0.4850693696
1046	0.8014444708	0.4850281316
1047	0.8013523825	0.4849981172
1048	0.8014050043	0.4849774727
1049	0.8014707817	0.4849356747
1050	0.8014839372	0.4848768122
1051	0.8014970926	0.484812607
1052	0.8015365591	0.4847746601
1053	0.8014839372	0.4847481074
1054	0.8016154919	0.4846605123
1055	0.8015760255	0.4846203696
1056	0.8015760255	0.484585849
1057	0.8016418028	0.4845466509
1058	0.80156287	0.484509905
1059	0.8015760255	0.4844628054
1060	0.8017338911	0.4843948683
1061	0.8017602021	0.4842392732
1062	0.8017733575	0.4842238448
1063	0.8016944247	0.4841630908
1064	0.8015760255	0.4841139019
1065	0.8016812692	0.4840958343
1066	0.8017602021	0.484054382
1067	0.801786513	0.4840262974
1068	0.8017338911	0.4839757067
1069	0.8017338911	0.4839214249
1070	0.8017470466	0.4838592934
1071	0.8017207357	0.4838258181
1072	0.8017733575	0.4837911393
1073	0.8018654458	0.4837475455
1074	0.8019312232	0.4837208862
1075	0.8018786013	0.4836921474
1076	0.8018654458	0.4836526507
1077	0.8018917568	0.4836153025
1078	0.801786513	0.4835616892
1079	0.8019180677	0.4835005
1080	0.8018786013	0.4834756527
1081	0.8019180677	0.4834161138
1082	0.8019049123	0.4833079706
1083	0.8018259794	0.4832663618
1084	0.8017996685	0.4832015921
1085	0.8018917568	0.4831620668
1086	0.8019706896	0.4831047167
1087	0.8019838451	0.4830229822
1088	0.8019970006	0.4830061333
1089	0.8020759334	0.4829680226
1090	0.8019443787	0.4829019289
1091	0.8020233115	0.4828113112
1092	0.8021548662	0.4826776125
1093	0.80226011	0.4826101972
1094	0.8023127319	0.4825856694
1095	0.8024048202	0.482548008
1096	0.8024048202	0.4824931536
1097	0.8024179756	0.4824216703
1098	0.8024969085	0.4823998
1099	0.8024574421	0.4823680874
1100	0.8024311311	0.4823162528
1101	0.8024311311	0.4821825538
1102	0.8025758413	0.4820931454
1103	0.8026153077	0.4820430246
1104	0.8026416186	0.4820026673
1105	0.802707396	0.4819692976
1106	0.802707396	0.4819380378
1107	0.8026942405	0.481879522
1108	0.8027468624	0.4818366895
1109	0.8028126398	0.4818022159
1110	0.8028126398	0.4817603099
1111	0.8028784171	0.4817442161
1112	0.8028389507	0.481684944
1113	0.8028257952	0.4816276857
1114	0.8029705054	0.4815797582
1115	0.8030231273	0.4815175631
1116	0.8030362828	0.4814771907
1117	0.8032599258	0.4814011199
1118	0.8033388586	0.481356448
1119	0.8032993922	0.4813176184
1120	0.8033388586	0.4812917336
1121	0.8034309469	0.4812471352
1122	0.8035361907	0.4811741909
1123	0.8035361907	0.4811159566
1124	0.8035361907	0.4810959142
1125	0.8036151235	0.4810409572
1126	0.8036414345	0.4809913935
1127	0.8036019681	0.4809673539
1128	0.8036545899	0.4809381435
1129	0.8036940564	0.4808880234
1130	0.8036545899	0.4808459503
1131	0.8037861447	0.480802366
1132	0.8039045439	0.4807528534
1133	0.8039440103	0.4807207905
1134	0.8039308548	0.4806647891
1135	0.8039703213	0.4806046922
1136	0.8039703213	0.4805606054
1137	0.8039834767	0.4805463352
1138	0.8040097877	0.4803071869
1139	0.8040360986	0.4802545112
1140	0.8041544979	0.4802210275
1141	0.8039703213	0.4801716544
1142	0.8042728971	0.4801014729
1143	0.8042597416	0.4800295066
1144	0.804299208	0.4798204615
1145	0.8042465862	0.4797832941
1146	0.8042597416	0.4797632101
1147	0.8042334307	0.4796536726
1148	0.8042071197	0.4795974307
1149	0.8042202752	0.4795628332
1150	0.8042071197	0.4794412405
1151	0.8042465862	0.479416979
1152	0.8042728971	0.4793729354
1153	0.8043386745	0.4793337022
1154	0.8043781409	0.479200124
1155	0.8044965401	0.4791283808
1156	0.8044176073	0.4790904455
1157	0.8045228511	0.4790066355
1158	0.8044965401	0.4789859684
1159	0.8046149394	0.4789304307
1160	0.8046544058	0.4788273644
1161	0.8047464941	0.4787589433
1162	0.8046412503	0.4787279431
1163	0.8046544058	0.4786913037
1164	0.8046938722	0.478638939
1165	0.8046544058	0.4786121336
1166	0.8046807167	0.4785240505
1167	0.8048122714	0.4784736442
1168	0.8048517378	0.478445954
1169	0.8048648933	0.4784186827
1170	0.8048254269	0.4783845157
1171	0.8048912043	0.4783528001
1172	0.8049175152	0.4783216075
1173	0.8048912043	0.4782914732
1174	0.8049832926	0.4782040066
1175	0.8050622254	0.4781692814
1176	0.8051411582	0.478104888
1177	0.805220091	0.4780410936
1178	0.8051937801	0.4779919456
1179	0.805220091	0.4779546594
1180	0.805246402	0.4778770204
1181	0.8052332465	0.4778511338
1182	0.8052332465	0.4777970235
1183	0.805246402	0.4777665478
1184	0.805220091	0.4777134255
1185	0.8051543137	0.4776837082
1186	0.805246402	0.4776469337
1187	0.8052727129	0.4776103571
1188	0.8052332465	0.477564274
1189	0.8053648012	0.4774871982
1190	0.8054305786	0.4774557537
1191	0.8053648012	0.477427721
1192	0.805443734	0.4773490603
1193	0.8055358223	0.477315196
1194	0.8055621333	0.4772684451
1195	0.8055884442	0.4772241551
1196	0.8054305786	0.4771934852
1197	0.8053911122	0.4771700093
1198	0.8056015997	0.4771408751
1199	0.8056279106	0.4770943643
1200	0.8057068435	0.4770506664
1201	0.8058252427	0.4769943375
1202	0.8058647091	0.4769481159
1203	0.8058778646	0.4769124474
1204	0.8058910201	0.4768794471
1205	0.805917331	0.4768433895
1206	0.8058778646	0.4768148299
1207	0.8059304865	0.4767201415
1208	0.8060225748	0.4766629585
1209	0.8060751967	0.4766262238
1210	0.8060751967	0.4765997434
1211	0.8060094193	0.4765506111
1212	0.8060883521	0.4765181398
1213	0.8061146631	0.4764846072
1214	0.8060751967	0.4764139159
1215	0.8061146631	0.4763565587
1216	0.8061804404	0.4762728042
1217	0.8061935959	0.47620742
1218	0.8061804404	0.4761893147
1219	0.8062067514	0.4761604209
1220	0.8062330623	0.4761307513
1221	0.8062725287	0.4760648909
1222	0.8062725287	0.4760195236
1223	0.8064172389	0.4759533573
1224	0.8066408819	0.4758617509
1225	0.8066803484	0.475814525
1226	0.8067198148	0.4757637176
1227	0.8066277265	0.4757221297
1228	0.8066540374	0.4756501348
1229	0.8066277265	0.4755065277
1230	0.8066014155	0.475444316
1231	0.806614571	0.4754119607
1232	0.8066277265	0.4753026311
1233	0.8067198148	0.4752642028
1234	0.8067198148	0.4752231569
1235	0.806838214	0.475182572
1236	0.8068513695	0.4751192994
1237	0.8068776804	0.475034056
1238	0.8069039914	0.4749937358
1239	0.8068119031	0.4749450086
1240	0.8069434578	0.4748979076
1241	0.8069434578	0.4748492325
1242	0.8070092351	0.474806134
1243	0.8069960797	0.4747587479
1244	0.8070223906	0.474710784
1245	0.8069960797	0.4746415056
1246	0.8070750125	0.4746023532
1247	0.8071934117	0.4745371078
1248	0.8072197227	0.4744807383
1249	0.8072855	0.474448458
1250	0.8072197227	0.4744187468
1251	0.8072328782	0.4743869675
1252	0.8072723446	0.4743677648
1253	0.8073512774	0.4743084788
1254	0.8073644329	0.4742791563
1255	0.8073775883	0.4741842741
1256	0.8074170548	0.4741357842
1257	0.8074828321	0.4740964517
1258	0.8074828321	0.4740708368
1259	0.8074565212	0.4740454545
1260	0.8074696766	0.4739997398
1261	0.8074302102	0.4739448651
1262	0.8074302102	0.4738983534
1263	0.8074433657	0.4738553723
1264	0.8075880759	0.473782153
1265	0.8077064751	0.4737547453
1266	0.807759097	0.4736090094
1267	0.8078117189	0.4735392312
1268	0.8078248744	0.4734910255
1269	0.8077985634	0.4734643133
1270	0.8078248744	0.4734334287
1271	0.8079169627	0.4733560977
1272	0.8079564291	0.473298998
1273	0.80798274	0.4732728374
1274	0.8081932276	0.4731527051
1275	0.8082458494	0.473088178
1276	0.8081932276	0.4730241305
1277	0.8080616728	0.4729839757
1278	0.8081800721	0.4729488179
1279	0.8081800721	0.4729080193
1280	0.8081800721	0.4728790915
1281	0.8081142947	0.4728563384
1282	0.8079958955	0.4728058845
1283	0.8080222064	0.4727239797
1284	0.8080353619	0.4726836904
1285	0.8080485174	0.4726306227
1286	0.8081669166	0.4726134046
1287	0.808206383	0.4725464483
1288	0.808232694	0.4725202504
1289	0.8083116268	0.4724639866
1290	0.808232694	0.4724392761
1291	0.8082853159	0.4723893195
1292	0.808430026	0.4723339929
1293	0.8084694925	0.4722779587
1294	0.808456337	0.4722129699
1295	0.8085615808	0.4721744358
1296	0.8085747362	0.4721138241
1297	0.8085089589	0.4719810094
1298	0.8085089589	0.4719638456
1299	0.8085615808	0.4718797562
1300	0.8085615808	0.4718627245
1301	0.8084431815	0.4717958705
1302	0.8085747362	0.4717552994
1303	0.8085221143	0.4716962194
1304	0.8085615808	0.4716399441
1305	0.8085878917	0.4716028825
1306	0.8086536691	0.4715582476
1307	0.8085878917	0.4715419098
1308	0.8086536691	0.4714954158
1309	0.8088115347	0.4714534908
1310	0.8088904675	0.4713978944
1311	0.808903623	0.4713585251
1312	0.8089825558	0.4713199441
1313	0.8089562449	0.4712732048
1314	0.8089825558	0.4712435738
1315	0.8088904675	0.4712088453
1316	0.808903623	0.4711756303
1317	0.8089825558	0.4711466739
1318	0.8089957113	0.4710859501
1319	0.8090220223	0.4710225813
1320	0.809127266	0.4709771878
1321	0.8091798879	0.4709501463
1322	0.8091141106	0.4709248797
1323	0.809127266	0.4708905804
1324	0.8091798879	0.470863672
1325	0.8091798879	0.4708046207
1326	0.8092193543	0.4707855179
1327	0.809153577	0.4707643708
1328	0.8091404215	0.4706848998
1329	0.8091930434	0.4706320057
1330	0.8092456653	0.4705732551
1331	0.8092719762	0.4705236586
1332	0.8092588207	0.4703620085
1333	0.8092982872	0.4703214866
1334	0.8093245981	0.4702778378
1335	0.8092456653	0.470246054
1336	0.8093640645	0.4701919453
1337	0.8092851317	0.4701628802
1338	0.8094035309	0.4701287666
1339	0.8094298419	0.4700700806
1340	0.8094166864	0.4700412528
1341	0.80937722	0.470023912
1342	0.8094035309	0.4699644848
1343	0.8094561528	0.4699388776
1344	0.8095613966	0.4698797865
1345	0.8095350856	0.4698246566
1346	0.8096271739	0.4697910049
1347	0.8096929513	0.4697503719
1348	0.8097061068	0.4697066336
1349	0.8097455732	0.4696617749
1350	0.8098376615	0.469531156
1351	0.8097850396	0.4694980417
1352	0.8098771279	0.4694567161
1353	0.8099165943	0.4694208758
1354	0.8099297498	0.4693925702
1355	0.8100218381	0.4693380028
1356	0.8100218381	0.4693048192
1357	0.8099297498	0.4692603359
1358	0.8099560607	0.4692045428
1359	0.8099560607	0.4691634757
1360	0.8099165943	0.4691454915
1361	0.8099692162	0.4691249663
1362	0.8100086826	0.4690594567
1363	0.8100218381	0.4690113941
1364	0.8099692162	0.4689280554
1365	0.8100349936	0.4688865834
1366	0.81007446	0.4688497745
1367	0.8101402373	0.4688115972
1368	0.8102586366	0.4687311162
1369	0.8102060147	0.4686398699
1370	0.8102586366	0.4685780549
1371	0.8103112585	0.4685219647
1372	0.810298103	0.4684721346
1373	0.8103112585	0.4684433432
1374	0.8103901913	0.4683813701
1375	0.8103638803	0.4683599713
1376	0.8104165022	0.4682970405
1377	0.8104822796	0.4682777592
1378	0.8104954351	0.4682535073
1379	0.8104822796	0.4681535721
1380	0.8105875234	0.4680708497
1381	0.8104428132	0.4680417036
1382	0.8105875234	0.4679752665
1383	0.8105480569	0.4679199188
1384	0.8107190781	0.4677842671
1385	0.8106269898	0.4677701558
1386	0.8106664562	0.4677368945
1387	0.8107585445	0.4676600682
1388	0.8108506328	0.4676080947
1389	0.8108374773	0.4675661862
1390	0.8109032547	0.4675103579
1391	0.8109164101	0.467490059
1392	0.8109821875	0.4673760742
1393	0.8110216539	0.4673302943
1394	0.8110874313	0.4672883215
1395	0.8111268977	0.4672700779
1396	0.8111268977	0.4672305596
1397	0.8112058305	0.4671625399
1398	0.8113242297	0.4671123982
1399	0.8113373852	0.4670360407
1400	0.8113636962	0.466978377
1401	0.8113768516	0.4669424461
1402	0.811416318	0.4668990991
1403	0.8114820954	0.4668423279
1404	0.8113110743	0.4667950978
1405	0.8113505407	0.4667700994
1406	0.8113768516	0.4667448112
1407	0.8113900071	0.4666436658
1408	0.811442629	0.4666144391
1409	0.811416318	0.4665724926
1410	0.8114294735	0.4665557308
1411	0.8115478728	0.4665131844
1412	0.8115610282	0.466473526
1413	0.8115873392	0.4664325778
1414	0.8114952509	0.4664130053
1415	0.8114952509	0.4663614835
1416	0.8115215618	0.4663425095
1417	0.8115610282	0.4663049975
1418	0.8115610282	0.4662541547
1419	0.8115347173	0.4661827791
1420	0.8116004946	0.4660957619
1421	0.8116268056	0.4660763564
1422	0.8117057384	0.4660433001
1423	0.8117188939	0.4659491725
1424	0.8117452048	0.4658894709
1425	0.8117583603	0.4658550486
1426	0.8118372931	0.4658200628
1427	0.8118767595	0.4657932021
1428	0.811889915	0.4657666296
1429	0.8118372931	0.4657369528
1430	0.8118504486	0.465706993
1431	0.8119293814	0.4656418291
1432	0.8120740916	0.4655926684
1433	0.8122319573	0.4655423246
1434	0.8122977346	0.4654982204
1435	0.8122582682	0.4654415433
1436	0.8123108901	0.4653775038
1437	0.8123503565	0.4653360976
1438	0.8123766675	0.4652950853
1439	0.8124029784	0.4652723366
1440	0.8123898229	0.4652408699
1441	0.8124424448	0.4652196466
1442	0.8124687558	0.4651821984
1443	0.8122977346	0.4651031465
1444	0.8123898229	0.4650368616
1445	0.8123898229	0.4649642498
1446	0.8124029784	0.4649515124
1447	0.8124292893	0.4648648519
1448	0.8124819112	0.4648323212
1449	0.8124819112	0.4648120364
1450	0.8124950667	0.4647921309
1451	0.8125082222	0.4647600114
1452	0.8124556003	0.4647166917
1453	0.8125213776	0.4646409057
1454	0.8124819112	0.4645771764
1455	0.8125082222	0.4645103195
1456	0.812587155	0.464458656
1457	0.8126660878	0.4643972215
1458	0.8127055542	0.4643624252
1459	0.8127318652	0.4643138384
1460	0.8126792433	0.4642868669
1461	0.8127318652	0.4640604233
1462	0.8127581761	0.4640045909
1463	0.8127055542	0.4639608567
1464	0.8127976425	0.4638822426
1465	0.812810798	0.4638419082
1466	0.8129160418	0.4638064448
1467	0.8129686637	0.4637829336
1468	0.8130081301	0.4637735581
1469	0.813034441	0.4637401702
1470	0.8129686637	0.4636697118
1471	0.8129423527	0.4636300142
1472	0.8130081301	0.4635842805
1473	0.8130081301	0.4635120115
1474	0.8130081301	0.4634772361
1475	0.8130081301	0.4634377718
1476	0.813034441	0.4634160337
1477	0.8130870629	0.4633822811
1478	0.8132449286	0.4633030842
1479	0.8132186176	0.4632600318
1480	0.813258084	0.4631988968
1481	0.813258084	0.4631736538
1482	0.813284395	0.4631212952
1483	0.8132449286	0.4630381628
1484	0.813284395	0.4629934769
1485	0.8133238614	0.4629671021
1486	0.8133238614	0.4629256596
1487	0.8133764833	0.4628751206
1488	0.8134027942	0.4628421449
1489	0.8134027942	0.4628123983
1490	0.8134685716	0.4627698693
1491	0.8134817271	0.4626996307
1492	0.8134948825	0.462682714
1493	0.8135211935	0.4626610795
1494	0.8136790591	0.4626118545
1495	0.8136922146	0.4625835026
1496	0.813731681	0.4625470974
